DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN.x,ING,REC,CAR,SEC,I_HOGAR
7892538,1,1,1,2,0,0,1,5400000
7825413,1,1,1,2,0,0,1,1450000
7825564,1,1,1,2,0,0,1,2000000
7814611,1,1,1,2,0,0,1,1100000
7902547,1,1,1,2,0,0,1,4017712
7889160,1,1,1,2,0,0,1,2406666.6667
7891150,1,1,1,2,0,1,1,7516666.6667
7840504,1,1,1,2,0,0,1,462500
7879974,1,1,1,2,0,0,1,2970000
7809028,1,1,1,2,1,0,1,1308333.3333
7879562,1,1,1,2,0,0,0,1000000
7885980,1,1,1,2,0,0,0,873366.66667
7887891,1,1,1,2,0,0,1,4305000
7829489,1,1,1,2,0,0,0,1098333.3333
7794973,1,1,1,2,1,1,1,2416666.6667
7907869,1,1,1,2,0,1,1,5575333.3333
7892591,1,1,1,2,0,0,1,2050000
7846516,1,1,1,2,0,0,0,3432500
7885922,1,1,1,2,0,0,1,900000
7804954,1,1,1,2,0,0,1,1200000
7900140,1,1,1,2,1,0,1,650000
7807458,1,1,1,2,0,0,1,650000
7849053,1,1,1,2,0,0,1,1350000
7808930,1,1,1,2,1,1,0,4844166.6667
7837613,1,1,1,2,0,0,0,4150000
7840381,1,1,1,2,0,0,1,1133333.3333
7835889,1,1,1,2,0,0,1,1611666.6667
7861005,1,1,1,2,1,1,1,1900000
7844393,1,1,1,2,0,0,1,580000
7865234,1,1,1,2,0,0,1,333333.33333
7805281,1,1,1,2,0,1,1,2400000
7888301,1,1,1,2,0,0,1,4037500
7833532,1,1,1,2,0,0,1,201666.66667
7824953,1,1,1,2,0,0,1,1300000
7837417,1,1,1,2,1,0,1,4191666.6667
7878707,1,1,1,2,0,0,1,2633333.3333
7895776,1,1,1,2,1,0,1,3683333.3333
7818540,1,1,1,2,0,0,1,860000
7890576,1,1,1,2,0,0,1,75000
7851002,1,1,1,2,1,0,1,2379672
7886442,1,1,1,2,0,0,1,3984166.6667
7845273,1,1,1,2,0,0,1,720833.33333
7809056,1,1,1,2,0,0,1,500000
7854317,1,1,1,2,0,0,1,600000
7907774,1,1,1,2,1,0,0,4700000
7849535,1,1,1,2,0,0,1,3086000
7896480,1,1,1,2,0,0,1,1100000
7903399,1,1,1,2,0,0,0,4475000
7894685,1,1,1,2,0,0,1,4666666.6667
7904715,1,1,1,2,0,0,1,3050000
7828304,1,1,1,2,0,0,1,700000
7824804,1,1,1,2,0,0,1,250000
7816486,1,1,1,2,0,0,1,940000
7812765,1,1,1,2,0,0,1,6090500
7909335,1,1,1,2,0,1,1,6833333.3333
7787917,1,1,1,2,0,0,1,1407500
7833667,1,1,1,2,0,0,1,180000
7812457,1,1,1,2,0,0,0,1200000
7901180,1,1,1,2,0,0,1,2000000
7807317,1,1,1,2,0,0,0,840000
7830362,1,1,1,2,1,0,1,1613000
7807380,2,1,2,2,0,0,0,1200000
7842668,1,1,1,2,0,0,1,4125000
7790876,1,1,1,2,0,1,1,1200000
7882655,1,1,1,2,0,0,1,27600505.333
7835968,1,1,1,2,0,0,0,678333.33333
7818500,1,1,1,2,0,0,1,735000
7858942,1,1,1,2,0,0,1,3552000
7886933,1,1,1,2,0,0,1,2467000
7832466,1,1,1,2,0,0,1,246666.66667
7813316,1,1,1,2,0,0,1,390000
7833007,1,1,1,2,1,0,1,1400000
7831483,1,1,1,2,1,0,1,2000000
7870840,1,1,1,2,0,0,1,1000000
7834623,1,1,1,2,0,0,1,600000
7821499,1,1,1,2,0,0,1,800000
7852705,1,1,1,2,1,1,1,3523333.3333
7842718,1,1,1,2,0,0,1,2433333.3333
7866809,1,1,1,2,0,0,1,1500000
7873787,1,1,1,2,0,0,1,1491666.6667
7855641,1,1,1,2,1,0,0,2958666.6667
7901428,1,1,1,2,0,0,1,1300000
7791758,1,1,1,2,0,0,1,1000000
7872908,1,1,1,2,0,0,1,400000
7856420,1,1,1,2,0,0,1,626666.66667
7852794,1,1,1,2,1,1,1,7500000
7790272,1,1,1,2,0,0,1,1200000
7862583,1,1,1,2,0,0,1,1160666.6667
7829126,1,1,1,2,0,0,1,2250000
7798981,1,1,1,2,0,0,1,1475000
7859831,1,1,1,2,0,0,1,3666666.6667
7896767,1,1,1,2,0,0,1,816666.66667
7875010,1,1,1,2,0,0,0,1125833.3333
7822880,1,1,1,2,0,0,0,650000
7844016,1,1,1,2,0,0,1,1732500
7908753,1,1,1,2,0,0,0,3579000
7841532,1,1,1,2,0,0,1,1333333.3333
7861769,1,1,1,2,0,1,1,1500000
7861275,1,1,1,2,0,0,0,3283333.3333
7850493,1,1,1,2,0,0,1,366666.66667
7905854,1,1,1,2,0,0,1,550000
7857383,1,1,1,2,0,0,1,7525000
7907104,1,1,1,2,0,0,1,1350000
7883937,1,1,1,2,0,0,1,1500000
7852357,1,1,1,2,0,0,1,1707500
7843366,1,1,1,2,0,0,1,2852750
7892984,1,1,1,2,0,0,1,1342000
7862201,1,1,1,2,0,0,1,907500
7861278,1,1,1,2,1,1,1,11092000
7877464,1,1,1,2,0,0,1,3500000
7860679,1,1,1,2,0,0,0,705000
7793086,1,1,1,2,0,0,1,1725000
7876024,1,1,1,2,1,1,0,7158333.3333
7828453,1,1,1,2,0,0,1,810833.33333
7888943,1,1,1,2,0,1,1,1300000
7807418,1,1,1,2,1,0,1,3400000
7806819,1,1,1,2,0,0,1,920000
7797344,1,1,1,2,0,0,1,2200000
7821920,1,1,1,2,0,0,1,2242000
7831031,1,1,1,2,1,0,1,2866666.6667
7796786,1,1,1,2,0,0,1,2433333.3333
7896554,1,1,1,2,0,0,1,4600000
7788275,1,1,1,2,0,0,1,450000
7805641,1,1,1,2,0,0,0,2000000
7871223,1,1,1,2,0,0,1,1417172
7905506,1,1,1,2,0,0,0,1430000
7803735,1,1,1,2,0,1,0,15400000
7789267,1,1,1,2,0,0,1,940000
7822726,1,1,1,2,0,0,1,383333.33333
7901223,1,1,1,2,0,1,1,14950000
7893749,1,1,1,2,0,0,1,450000
7793245,1,1,1,2,0,0,1,4316666.6667
7873551,1,1,1,2,0,0,0,4666666.6667
7907397,1,1,1,2,0,0,1,750000
7888849,1,1,1,2,0,0,1,1330000
7796797,1,1,1,2,0,0,1,880000
7869413,1,1,1,2,0,1,1,70000
7883107,1,1,1,2,0,0,0,1900000
7825483,1,1,1,2,1,0,1,3450000
7819132,1,1,1,2,0,0,0,2200000
7855704,1,1,1,2,0,0,1,455000
7824693,1,1,1,2,0,0,1,1255000
7904052,1,1,1,2,0,0,1,1650000
7895236,1,1,1,2,0,1,1,72000000
7900221,1,1,1,2,0,0,1,900000
7856972,1,1,1,2,0,0,1,2582500
7904556,1,1,1,2,0,0,1,100000
7842226,1,1,1,2,0,0,1,1500000
7847954,1,1,1,2,0,0,1,1350000
7865586,1,1,1,2,0,0,1,1066666.6667
7831651,1,1,1,2,0,0,0,1400000
7834612,1,1,1,2,0,0,1,2600000
7849151,1,1,1,2,0,1,1,1740000
7790581,1,1,1,2,0,0,0,2883333.3333
7838538,1,1,1,2,0,0,1,850000
7889157,1,1,1,2,0,0,1,3500000
7852910,1,1,1,2,0,0,0,2200505.3333
7842954,1,1,1,2,1,0,1,1286666.6667
7874485,1,1,1,2,0,0,1,208333.33333
7886254,1,1,1,2,1,1,1,6433333.3333
7869116,1,1,1,2,0,0,1,2537500
7835913,1,1,1,2,0,0,1,17000000
7812730,1,1,1,2,0,0,1,1500000
7848990,1,1,1,2,0,0,1,3093082
7891828,1,1,1,2,0,1,1,23508333.333
7871222,1,1,1,2,0,0,1,2558838.6667
7900510,1,1,1,2,0,0,1,450000
7859335,1,1,1,2,0,0,1,2620000
7885524,1,1,1,2,0,0,1,2780000
7889675,1,1,1,2,0,1,1,6850000
7868711,1,1,1,2,0,0,0,950000
7845775,1,1,1,2,1,0,1,600000
7793648,1,1,1,2,0,0,1,2741000
7856601,1,1,1,2,0,0,1,530000
7845624,1,1,1,2,0,0,1,286666.66667
7876970,1,1,1,2,0,1,1,2800000
7872854,1,1,1,2,0,0,1,1261666.6667
7846852,1,1,1,2,0,0,0,1770000
7879786,1,1,1,2,0,0,1,850000
7820428,1,1,1,2,0,0,1,2800000
7823839,1,1,1,2,0,0,1,1100000
7886761,1,1,1,2,0,0,0,5241666.6667
7872022,1,1,1,2,0,0,0,2250000
7909918,1,1,1,2,0,0,1,450000
7877378,1,1,1,2,0,0,0,1269672
7896774,1,1,1,2,0,1,1,5230416.6667
7832479,1,1,1,2,0,0,1,2000000
7842527,1,1,1,2,1,0,1,1140000
7793316,1,1,1,2,0,0,1,670000
7807258,1,1,1,2,0,0,1,1800000
7812951,1,1,1,2,0,0,1,1400000
7848543,1,1,1,2,0,0,1,640000
7881006,1,1,1,2,0,0,1,1400000
7894859,1,1,1,2,0,0,1,950000
7818837,1,1,1,2,0,0,1,610000
7814361,1,1,1,2,0,0,1,1400000
7815963,1,1,1,2,0,1,1,3270000
7824954,1,1,1,2,0,0,1,700000
7871097,1,1,1,2,1,0,1,5216666.6667
7844432,1,1,1,2,0,0,1,1450000
7855224,1,1,1,2,0,0,1,100000
7829501,1,1,1,2,1,0,1,1208333.3333
7803710,1,1,1,2,0,0,1,250000
7898132,1,1,1,2,0,0,1,2120333.3333
7904064,1,1,1,2,1,0,1,990000
7802942,1,1,1,2,0,0,1,3512500
7876558,1,1,1,2,0,0,1,1608333.3333
7878389,1,1,1,2,0,0,1,2650000
7904174,1,1,1,2,0,1,0,6500000
7874223,1,1,1,2,0,0,1,2166666.6667
7888612,1,1,1,2,0,0,1,1408333.3333
7905666,1,1,1,2,0,0,1,1913333.3333
7888969,1,1,1,2,0,1,1,4083333.3333
7902859,1,1,1,2,0,0,1,2405000
7811937,1,1,1,2,0,0,0,1000000
7831743,1,1,1,2,0,0,1,2125000
7807390,1,1,1,2,0,0,1,1313333.3333
7877143,1,1,1,2,0,0,0,2746000
7803836,1,1,1,2,0,0,1,766666.66667
7791829,1,1,1,2,0,0,1,2650000
7881543,1,1,1,2,0,0,1,810000
7904895,1,1,1,2,0,0,1,2391666.6667
7824030,1,1,1,2,0,0,1,880000
7828631,1,1,1,2,0,0,0,1650000
7834025,1,1,1,2,0,1,1,6438333.3333
7826458,1,1,1,2,0,1,1,7316666.6667
7882668,1,1,1,2,0,1,1,9568333.3333
7790405,1,1,1,2,0,0,0,1000000
7852184,1,1,1,2,0,1,1,1183333.3333
7878103,1,1,1,2,0,0,1,5988750
7847178,1,1,1,2,0,1,1,2000000
7855303,1,1,1,2,0,0,1,1500000
7827962,1,1,1,2,0,0,1,430000
7845353,1,1,1,2,0,0,1,900000
7889785,1,1,1,2,0,0,1,2200000
7848439,1,1,1,2,0,1,1,925000
7829270,1,1,1,2,0,0,1,1488333.3333
7873285,1,1,1,2,0,0,1,1950000
7881420,1,1,1,2,1,1,0,5508333.3333
7874081,1,1,1,2,0,1,1,26041666.667
7842649,1,1,1,2,0,0,1,1900000
7851191,1,1,1,2,1,0,1,3461166.6667
7881879,1,1,1,2,0,0,1,900000
7839939,1,1,1,2,0,0,1,800000
7837854,1,1,1,2,0,0,1,2300000
7814165,1,1,1,2,0,0,1,1326666.6667
7858781,1,1,1,2,0,0,1,500000
7872232,1,1,1,2,0,0,1,1800000
7907426,1,1,1,2,0,0,1,1373333.3333
7842271,1,1,1,2,0,0,1,2033333.3333
7832233,1,1,1,2,0,0,1,5328333.3333
7897787,1,1,1,2,0,0,1,4825333.3333
7895909,1,1,1,2,0,0,1,1483333.3333
7871468,1,1,1,2,0,0,1,1930000
7792861,1,1,1,2,0,0,1,1600000
7851416,1,1,1,2,0,0,1,1440000
7805431,1,1,1,2,0,0,1,2100000
7790387,1,1,1,2,0,0,1,1891666.6667
7861873,1,1,1,2,0,0,1,2634166.6667
7876819,1,1,1,2,0,0,1,3992000
7820580,1,1,1,2,0,0,1,800000
7818152,1,1,1,2,0,0,1,620000
7852074,1,1,1,2,0,1,1,3621666.6667
7859639,1,1,1,2,0,0,1,1100000
7884487,1,1,1,2,0,0,1,2225000
7806405,1,1,1,2,0,0,1,3615416.6667
7796323,1,1,1,2,0,1,1,3683333.3333
7789446,1,1,1,2,1,0,1,1533333.3333
7794616,1,1,1,2,0,0,1,1200000
7872044,1,1,1,2,0,0,1,2150000
7878641,1,1,1,2,0,0,1,460000
7872935,1,1,1,2,0,0,1,1150000
7839904,1,1,1,2,0,0,1,5450000
7792399,1,1,1,2,0,0,1,1200000
7790217,1,1,1,2,0,0,0,4025000
7894944,1,1,1,2,0,0,1,1800000
7835901,1,1,1,2,0,0,1,1865000
7822511,1,1,1,2,0,0,1,1857500
7875398,1,1,1,2,1,0,1,950000
7877376,1,1,1,2,0,0,1,1300000
7883021,1,1,1,2,0,0,1,900000
7886243,1,1,1,2,0,0,1,3900000
7905950,1,1,1,2,0,0,1,763333.33333
7830402,1,1,1,2,0,0,1,2050000
7797833,1,1,1,2,1,0,1,1750000
7879080,1,1,1,2,0,0,1,388333.33333
7822074,1,1,1,2,0,1,1,2516666.6667
7826528,1,1,1,2,0,0,0,1700000
7802050,1,1,1,2,0,0,1,323333.33333
7823075,1,1,1,2,0,0,0,3166666.6667
7847916,1,1,1,2,0,0,1,1152500
7855708,1,1,1,2,1,1,1,6330666.6667
7835238,1,1,1,2,0,0,1,1045000
7848821,1,1,1,2,0,0,1,1980000
7871524,1,1,1,2,0,0,1,2233333.3333
7877767,1,1,1,2,0,0,1,1817000
7860081,1,1,1,2,0,0,1,2200000
7884440,1,1,1,2,0,1,1,6970000
7807350,1,1,1,2,0,0,1,2000000
7858234,1,1,1,2,0,0,0,2658333.3333
7850923,1,1,1,2,0,0,1,800000
7805104,1,1,1,2,0,0,1,366666.66667
7809203,1,1,1,2,0,0,1,2096666.6667
7851509,1,1,1,2,0,0,1,4500000
7813923,1,1,1,2,0,0,1,1529166.6667
7905965,1,1,1,2,0,0,1,610000
7902281,1,1,1,2,0,0,1,1250000
7801852,1,1,1,2,0,0,1,2075000
7861335,1,1,1,2,0,0,1,2541666.6667
7789904,1,1,1,2,0,1,1,5000000
7803513,1,1,1,2,0,0,1,25016666.667
7803854,1,1,1,2,0,0,1,3496666.6667
7870209,1,1,1,2,0,0,1,1791333.3333
7818151,1,1,1,2,0,0,1,1340000
7863022,1,1,1,2,0,0,1,4095000
7840101,1,1,1,2,0,0,1,700000
7856227,1,1,1,2,0,0,1,150000
7853782,1,1,1,2,0,0,0,500000
7794865,1,1,1,2,0,0,1,1650000
7820080,1,1,1,2,0,0,1,300000
7797009,1,1,1,2,0,0,1,3743333.3333
7802377,1,1,1,2,0,0,1,1734166.6667
7849186,1,1,1,2,0,0,1,2425000
7834745,1,1,1,2,0,0,1,1770000
7844563,1,1,1,2,0,0,1,5450000
7898417,1,1,1,2,0,0,0,800000
7840000,1,1,1,2,0,0,1,800000
7837461,1,1,1,2,0,0,1,3800000
7895811,1,1,1,2,0,0,1,4966666.6667
7883630,1,1,1,2,0,0,1,650000
7900747,1,1,1,2,0,0,1,300000
7840053,1,1,1,2,0,0,1,2445000
7828449,1,1,1,2,0,0,0,1566666.6667
7881043,1,1,1,2,0,0,1,483000
7823204,1,1,1,2,0,0,1,630000
7796075,1,1,1,2,0,0,1,1911700
7898550,1,1,1,2,0,1,1,1650000
7812580,1,1,1,2,0,0,1,916666.66667
7869163,1,1,1,2,0,0,1,1725000
7867343,1,1,1,2,0,0,1,760833.33333
7878956,1,1,1,2,0,0,1,1200000
7898268,1,1,1,2,0,1,1,900000
7849623,1,1,1,2,0,0,1,1237500
7806633,1,1,1,2,1,0,1,120000
7834267,1,1,1,2,1,0,1,2325333.3333
7855185,1,1,1,2,0,0,1,950000
7882504,1,1,1,2,0,0,1,2534000
7903647,1,1,1,2,1,0,1,2250000
7867433,1,1,1,2,0,0,1,1200000
7878647,1,1,1,2,0,0,1,930000
7815301,1,1,1,2,0,0,1,2000000
7889370,1,1,1,2,0,1,1,3700000
7807068,1,1,1,2,0,0,0,4325166.6667
7881907,1,1,1,2,0,0,1,1800000
7890580,1,1,1,2,0,1,1,3700000
7824565,1,1,1,2,0,0,1,6450000
7831216,1,1,1,2,0,0,1,2500000
7861600,1,1,1,2,0,0,1,650000
7874018,1,1,1,2,1,0,1,2069000
7864324,1,1,1,2,0,0,0,2100505.3333
7851386,1,1,1,2,0,0,1,1120000
7857549,1,1,1,2,0,0,1,1695000
7846771,1,1,1,2,0,0,1,2000000
7896703,1,1,1,2,0,0,1,75000
7847134,1,1,1,2,0,1,0,2500000
7814118,1,1,1,2,0,0,0,496666.66667
7853466,1,1,1,2,0,0,0,2150000
7859888,1,1,1,2,0,0,1,1500000
7880005,1,1,1,2,0,0,0,1860000
7824233,1,1,1,2,0,0,1,1745000
7837602,1,1,1,2,0,0,0,816666.66667
7858749,1,1,1,2,0,0,1,900000
7788617,2,1,2,2,0,0,1,480000
7842114,1,1,1,2,0,0,0,1716666.6667
7903282,1,1,1,2,1,0,1,651666.66667
7900786,1,1,1,2,0,0,1,1117500
7904585,1,1,1,2,0,0,1,3075000
7816722,1,1,1,2,1,0,1,1383333.3333
7841257,1,1,1,2,0,0,1,1906666.6667
7877397,1,1,1,2,0,0,1,3800000
7803762,1,1,1,2,0,0,1,741666.66667
7798453,1,1,1,2,0,0,1,1400000
7847928,1,1,1,2,0,0,1,1420000
7820223,1,1,1,2,0,0,1,2303838.6667
7808155,1,1,1,2,0,0,0,1566666.6667
7794169,1,1,1,2,0,0,1,500000
7832562,1,1,1,2,0,0,1,1220000
7861274,1,1,1,2,0,0,0,1500000
7860997,1,1,1,2,0,0,0,2977000
7850846,1,1,1,2,0,0,1,3560000
7807253,1,1,1,2,0,1,1,1500000
7826269,1,1,1,2,0,0,1,1100000
7891961,2,1,2,2,0,0,0,433333.33333
7896813,1,1,1,2,0,0,1,1233333.3333
7850345,1,1,1,2,0,1,1,5500000
7846915,1,1,1,2,0,0,1,1300000
7869573,1,1,1,2,0,1,1,3000000
7815188,1,1,1,2,0,0,0,1850000
7830727,1,1,1,2,0,0,1,1070000
7895435,1,1,1,2,1,0,1,200000
7854236,1,1,1,2,0,0,1,1638000
7807773,1,1,1,2,0,0,1,300000
7873823,1,1,1,2,0,0,1,1700000
7874839,1,1,1,2,0,1,1,3900505.3333
7840313,1,1,1,2,0,1,1,1683333.3333
7799028,1,1,1,2,0,0,1,800000
7850074,1,1,1,2,0,0,1,1158666.6667
7896227,1,1,1,2,0,0,1,90000
7865131,1,1,1,2,0,0,0,3200000
7903339,1,1,1,2,1,0,0,1150000
7870001,1,1,1,2,0,0,1,1100000
7876548,1,1,1,2,0,0,1,320000
7824235,1,1,1,2,0,0,1,1800000
7804881,1,1,1,2,0,0,1,3248166.6667
7788967,1,1,1,2,0,0,0,2112000
7849991,1,1,1,2,1,0,1,2305000
7879640,1,1,1,2,0,0,1,1596672
7818427,1,1,1,2,0,0,1,5100000
7841721,1,1,1,2,0,0,0,2030000
7852817,1,1,1,2,0,0,1,3534000
7838480,1,1,1,2,0,0,1,1675000
7897248,1,1,1,2,0,0,1,1150000
7818079,1,1,1,2,0,0,1,720000
7804830,1,1,1,2,0,0,1,3872500
7860217,1,1,1,2,0,0,1,1017500
7833091,1,1,1,2,0,0,1,150000
7854253,1,1,1,2,0,0,1,2441666.6667
7837966,1,1,1,2,0,0,1,2213666.6667
7820102,1,1,1,2,0,0,1,1316666.6667
7906255,1,1,1,2,0,0,1,3408333.3333
7790195,1,1,1,2,0,0,1,895000
7871994,1,1,1,2,1,0,1,487500
7793592,1,1,1,2,0,0,1,1150000
7825340,1,1,1,2,0,0,1,600000
7797383,1,1,1,2,0,0,1,1997291.6667
7791929,1,1,1,2,0,0,1,914000
7873124,1,1,1,2,0,1,1,4395833.3333
7884329,1,1,1,2,0,0,1,910000
7826502,1,1,1,2,0,1,1,1600000
7864710,1,1,1,2,0,0,1,166666.66667
7807988,1,1,1,2,0,0,0,3003333.3333
7884955,1,1,1,2,0,0,1,1733333.3333
7845613,1,1,1,2,0,0,0,1000000
7827300,1,1,1,2,0,0,0,1605000
7807839,1,1,1,2,0,1,1,1825000
7869209,1,1,1,2,0,0,1,4374666.6667
7893753,1,1,1,2,0,0,1,280000
7846311,1,1,1,2,1,0,1,3666666.6667
7881044,1,1,1,2,0,0,1,250000
7835730,1,1,1,2,0,0,1,2866666.6667
7844025,1,1,1,2,1,0,1,1694000
7886440,1,1,1,2,0,0,1,883333.33333
7874026,1,1,1,2,0,0,1,1325000
7801914,1,1,1,2,0,1,0,3608333.3333
7808310,1,1,1,2,0,0,1,1000000
7861103,1,1,1,2,0,0,1,600000
7824806,1,1,1,2,0,0,1,3026033.3333
7843238,1,1,1,2,0,0,1,1698750
7797201,1,1,1,2,0,0,1,1000000
7823873,1,1,1,2,0,0,1,4662500
7848411,1,1,1,2,0,0,1,1250000
7837800,1,1,1,2,0,0,1,1011666.6667
7806921,1,1,1,2,0,0,1,2080000
7862576,1,1,1,2,0,1,1,5000000
7880123,1,1,1,2,0,0,1,1000000
7863154,1,1,1,2,0,0,1,500000
7808384,1,1,1,2,0,0,1,1450000
7838723,1,1,1,2,1,0,1,1400000
7807355,1,1,1,2,0,0,1,1440333.3333
7796350,1,1,1,2,0,0,1,1000000
7882609,1,1,1,2,0,0,1,27066666.667
7842126,1,1,1,2,0,0,1,2983666.6667
7865535,1,1,1,2,0,0,0,1000000
7863954,1,1,1,2,0,1,0,1600000
7884585,1,1,1,2,0,0,1,1590000
7808195,1,1,1,2,1,0,1,860000
7828747,1,1,1,2,0,0,1,2000000
7816541,1,1,1,2,0,0,0,1350000
7899059,1,1,1,2,0,0,1,5017000
7884359,1,1,1,2,0,0,0,700000
7891710,1,1,1,2,0,1,1,441666.66667
7861044,1,1,1,2,0,0,1,2075000
7836163,1,1,1,2,1,0,1,2579166.6667
7851834,1,1,1,2,0,0,1,1076666.6667
7900792,1,1,1,2,0,0,1,2073333.3333
7860205,1,1,1,2,0,0,0,2780000
7865865,1,1,1,2,1,0,1,691666.66667
7842363,1,1,1,2,0,1,1,5183333.3333
7818424,1,1,1,2,0,0,1,875000
7809400,1,1,1,2,0,0,1,2200000
7859294,1,1,1,2,0,0,1,850000
7808810,1,1,1,2,0,0,0,1308666.6667
7885584,1,1,1,2,0,1,1,12069666.667
7843232,1,1,1,2,0,0,1,530000
7790827,1,1,1,2,0,0,1,1173333.3333
7842160,1,1,1,2,0,0,0,3492000
7792831,1,1,1,2,0,0,1,1968333.3333
7837503,1,1,1,2,0,0,1,2700000
7905871,1,1,1,2,0,0,1,950000
7828406,1,1,1,2,0,0,1,1826666.6667
7862798,1,1,1,2,0,1,1,2027166.6667
7863019,1,1,1,2,1,0,1,1650000
7894531,1,1,1,2,0,0,1,466666.66667
7827357,1,1,1,2,0,0,1,1902000
7852231,1,1,1,2,0,0,1,1513333.3333
7798648,1,1,1,2,0,0,1,2000000
7875813,1,1,1,2,0,0,1,5525000
7877744,2,1,2,2,1,1,0,3781666.6667
7816827,1,1,1,2,0,0,0,3050000
7902320,1,1,1,2,0,0,1,2700000
7809007,1,1,1,2,1,0,1,1950505.3333
7816414,1,1,1,2,0,0,1,370833.33333
7868702,1,1,1,2,0,0,1,500000
7808016,1,1,1,2,0,0,1,1700000
7790164,1,1,1,2,0,0,1,1525000
7886274,1,1,1,2,0,0,1,3281000
7789678,1,1,1,2,0,0,1,900000
7896419,1,1,1,2,0,0,1,1780000
7859244,1,1,1,2,0,0,1,1242000
7850082,1,1,1,2,0,0,1,500000
7823820,1,1,1,2,0,1,0,3983333.3333
7816820,1,1,1,2,0,0,1,976666.66667
7822619,1,1,1,2,0,0,1,1392000
7894834,1,1,1,2,0,0,1,1460000
7878192,1,1,1,2,0,0,1,890000
7897574,1,1,1,2,0,0,1,5800000
7825201,1,1,1,2,1,0,1,1100000
7902625,1,1,1,2,0,0,1,3700000
7886504,1,1,1,2,0,0,1,11891666.667
7849226,1,1,1,2,0,0,1,1900000
7889853,1,1,1,2,0,0,1,2334000
7791557,1,1,1,2,0,1,1,6554800
7882071,1,1,1,2,0,0,1,1500000
7830263,1,1,1,2,0,0,1,1600000
7869211,1,1,1,2,0,0,1,4000000
7799140,1,1,1,2,0,0,1,900000
7874322,1,1,1,2,0,0,1,1350000
7827467,1,1,1,2,0,0,1,5525333.3333
7909061,1,1,1,2,0,0,1,1700000
7858163,1,1,1,2,1,0,1,2000000
7811835,1,1,1,2,0,0,1,1100000
7849591,1,1,1,2,1,0,0,1300000
7855502,1,1,1,2,1,0,1,3893333.3333
7857363,1,1,1,2,0,0,1,246666.66667
7849908,1,1,1,2,0,1,1,2633333.3333
7837465,1,1,1,2,0,1,1,9078333.3333
7895300,1,1,1,2,0,0,0,5000000
7809015,1,1,1,2,0,0,1,100000
7894818,1,1,1,2,0,0,1,2650000
7857646,1,1,1,2,0,0,1,800000
7896443,1,1,1,2,1,0,1,980000
7854210,1,1,1,2,0,0,1,1233333.3333
7889910,1,1,1,2,0,0,1,1400000
7847158,1,1,1,2,1,0,1,725000
7815232,1,1,1,2,0,0,1,1070000
7801896,1,1,1,2,0,0,1,2751666.6667
7829426,1,1,1,2,0,0,0,2200000
7823673,1,1,1,2,0,0,1,5683838.6667
7903289,1,1,1,2,0,0,1,4200000
7832553,1,1,1,2,1,1,1,6183333.3333
7827481,1,1,1,2,0,0,0,1000000
7825502,1,1,1,2,0,0,1,3555833.3333
7853062,1,1,1,2,0,0,1,333333.33333
7851548,1,1,1,2,0,0,0,1500000
7835866,1,1,1,2,0,0,1,1117000
7884255,1,1,1,2,0,0,1,920000
7885093,1,1,1,2,0,0,0,1651000
7824870,1,1,1,2,1,0,1,1400833.3333
7903431,1,1,1,2,0,0,1,850000
7829127,1,1,1,2,0,0,1,3768533.3333
7863541,1,1,1,2,0,0,1,2933333.3333
7831801,1,1,1,2,0,1,0,1888791.6667
7856490,1,1,1,2,0,0,1,1550000
7857719,1,1,1,2,0,0,1,2335000
7873569,1,1,1,2,0,0,1,1105000
7847588,1,1,1,2,0,0,1,380000
7893831,1,1,1,2,0,0,1,2500000
7903281,1,1,1,2,1,0,1,1975000
7848718,1,1,1,2,0,0,1,330000
7825903,1,1,1,2,0,0,1,849166.66667
7824067,1,1,1,2,0,0,1,721666.66667
7804963,1,1,1,2,1,0,1,5107833.3333
7832873,1,1,1,2,0,0,1,2192000
7827285,1,1,1,2,0,0,1,2700000
7858432,1,1,1,2,0,0,1,900000
7865812,1,1,1,2,1,0,1,1633333.3333
7900110,1,1,1,2,0,0,1,850000
7837415,1,1,1,2,0,0,1,500000
7900635,1,1,1,2,0,0,1,677500
7890618,1,1,1,2,0,0,0,4691666.6667
7862894,1,1,1,2,0,0,1,1400000
7844556,1,1,1,2,0,0,0,1200000
7907483,1,1,1,2,0,1,1,1600000
7793357,1,1,1,2,0,0,1,1791666.6667
7861483,1,1,1,2,0,0,1,446666.66667
7847884,1,1,1,2,0,0,1,2210000
7880206,1,1,1,2,1,0,1,520000
7788695,1,1,1,2,0,0,1,483333.33333
7803060,1,1,1,2,1,0,1,900000
7814380,1,1,1,2,0,0,1,2066666.6667
7816014,1,1,1,2,0,0,1,1198333.3333
7821945,1,1,1,2,0,0,1,2290000
7797074,1,1,1,2,0,0,1,1885000
7824725,1,1,1,2,1,0,1,250000
7816017,1,1,1,2,0,0,1,1850000
7858391,1,1,1,2,0,0,1,200000
7804971,1,1,1,2,0,1,1,1900000
7801859,1,1,1,2,0,1,0,4408333.3333
7815459,1,1,1,2,0,0,1,1000000
7850165,1,1,1,2,0,0,1,630000
7803817,1,1,1,2,0,1,1,7500000
7856995,1,1,1,2,0,0,0,138333.33333
7797594,1,1,1,2,0,0,1,991666.66667
7798958,1,1,1,2,0,0,1,450000
7879068,1,1,1,2,0,0,1,701666.66667
