"","DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN.x","ING","REC","CAR","SEC","I_HOGAR"
"22130","7821961","1","1","1",1,0,0,1,570000
"22131","7821962","1","1","1",1,0,0,1,8e+05
"22132","7821963","1","1","1",1,0,1,0,1477000
"22133","7821967","1","1","1",2,0,0,1,9e+05
"22134","7821968","1","1","1",2,0,0,1,9e+05
"22135","7821969","1","1","1",3,0,1,1,1450000
"22136","7821970","1","1","1",3,1,0,0,2600000
"22137","7821972","1","1","1",2,0,0,1,1800000
"22138","7821973","1","1","1",1,0,0,1,1350000
"22139","7821974","1","1","1",2,0,0,1,1103333.3333
"22140","7821975","1","1","1",1,0,0,1,333333.33333
"22141","7821976","1","1","1",1,0,0,1,190000
"22142","7821979","1","1","1",2,0,0,0,3600000
"22143","7821980","1","1","1",2,0,0,1,2176000
"22144","7821982","1","1","1",2,0,0,1,1045000
"22145","7821983","1","1","1",1,0,0,0,610000
"22146","7821984","1","1","1",2,0,0,1,4100000
"22147","7821986","1","1","1",2,0,0,1,860000
"22148","7821987","1","1","1",3,0,0,0,2200000
"22149","7821988","1","1","1",2,0,0,1,1200000
"22150","7821989","1","1","1",1,0,0,1,830833.33333
"22151","7821990","1","1","1",1,0,0,0,2170000
"22152","7821992","1","1","1",1,0,0,1,620000
"22153","7821993","1","1","1",1,0,0,1,750000
"22154","7821994","1","1","1",2,1,0,0,1150000
"22155","7821997","1","1","1",2,0,1,0,5383838.6667
"22156","7821998","1","1","1",1,0,0,1,275833.33333
"22157","7821999","1","1","1",1,0,0,1,785000
"22158","7822002","1","1","1",2,1,0,1,6305000
"22159","7822004","1","1","1",2,0,0,1,560000
"22160","7822005","1","1","1",2,0,0,1,2685000
"22161","7822006","1","1","1",1,0,0,1,1388333.3333
"22162","7822007","1","1","1",1,0,0,1,1100000
"22163","7822010","1","1","1",3,0,0,1,21266666.667
"22164","7822011","1","1","1",1,0,0,1,250000
"22165","7822012","1","1","1",1,0,0,1,1850000
"22166","7822014","1","1","1",1,0,0,1,346666.66667
"22167","7822016","1","1","1",1,0,0,1,3e+05
"22168","7822017","1","1","1",2,0,0,1,750000
"22169","7822019","1","1","1",2,0,0,1,2005000
"22170","7822020","1","1","1",1,0,0,1,1220000
"22171","7822022","1","1","1",1,0,0,1,796666.66667
"22172","7822024","1","1","1",1,0,0,1,1458333.3333
"22173","7822025","1","1","1",1,0,0,1,4e+05
"22174","7822026","1","1","1",2,1,0,0,850000
"22175","7822028","1","1","1",1,0,0,1,122500
"22176","7822029","1","1","1",2,0,0,1,9e+05
"22177","7822032","1","1","1",1,0,0,1,450000
"22178","7822033","1","1","1",1,0,0,1,430000
"22179","7822034","1","1","1",2,0,0,1,2e+05
"22180","7822035","1","1","1",1,0,0,1,666666.66667
"22181","7822036","1","1","1",1,0,0,1,6e+05
"22182","7822037","1","1","1",2,0,0,0,1178333.3333
"22183","7822038","1","1","1",2,0,0,1,750000
"22184","7822039","1","1","1",2,1,0,1,1825000
"22185","7822040","1","1","1",1,0,0,1,6e+05
"22186","7822041","1","1","1",1,0,0,1,456666.66667
"22187","7822042","1","1","1",2,0,0,1,1350000
"22188","7822044","1","1","1",2,0,0,0,2998333.3333
"22189","7822045","1","1","1",2,1,0,1,1550000
"22190","7822046","1","1","1",1,0,0,1,1300000
"22191","7822047","1","1","1",2,0,1,0,1075000
"22192","7822048","1","1","1",2,0,0,1,3712000
"22193","7822050","1","1","1",2,0,0,1,939166.66667
"22194","7822052","1","1","1",2,0,0,1,2292000
"22195","7822054","1","1","1",1,0,0,1,3600000
"22196","7822055","1","1","1",2,0,0,1,650000
"22197","7822056","1","1","1",2,0,0,1,3e+05
"22198","7822057","1","1","1",2,0,0,1,820000
"22199","7822058","1","1","1",2,0,0,1,2183333.3333
"22200","7822059","1","1","1",2,0,0,0,12600000
"22201","7822060","1","1","1",2,0,0,1,2917500
"22202","7822061","1","1","1",1,0,0,1,3150000
"22203","7822064","1","1","1",1,0,0,1,1950000
"22204","7822065","1","1","1",2,0,0,1,650000
"22205","7822066","1","1","1",2,0,0,1,4791666.6667
"22206","7822067","1","1","1",2,0,0,1,2350000
"22207","7822068","1","1","1",2,0,0,0,5200000
"22208","7822069","1","1","1",3,0,0,1,3600000
"22209","7822069","2","1","2",2,0,0,1,3700000
"22210","7822070","1","1","1",1,0,0,1,1195000
"22211","7822071","1","1","1",2,0,0,1,2e+06
"22212","7822072","1","1","1",1,0,0,1,1121666.6667
"22213","7822073","1","1","1",2,0,0,1,3800000
"22214","7822074","1","1","1",2,0,1,1,2516666.6667
"22215","7822075","1","1","1",3,0,0,1,4e+06
"22216","7822077","1","1","1",1,0,0,0,1200000
"22217","7822078","1","1","1",2,0,0,1,3950500
"22218","7822079","1","1","1",3,0,1,1,2e+06
"22219","7822080","1","1","1",2,1,0,1,5035000
"22220","7822082","1","1","1",2,0,0,0,3800000
"22221","7822083","1","1","1",2,1,0,1,2375000
"22222","7822084","1","1","1",1,0,0,1,1841250
"22223","7822085","1","1","1",2,0,0,1,5300000
"22224","7822086","1","1","1",2,1,0,1,2008333.3333
"22225","7822087","1","1","1",1,0,0,1,392500
"22226","7822088","1","1","1",2,0,0,1,4167500
"22227","7822089","1","1","1",1,0,0,1,250000
"22228","7822090","1","1","1",3,0,0,1,5800000
"22229","7822092","1","1","1",2,0,0,0,640000
"22230","7822094","1","1","1",2,1,0,1,4e+05
"22231","7822096","1","1","1",2,0,0,1,5050000
"22232","7822098","1","1","1",2,0,0,1,716666.66667
"22233","7822099","1","1","1",2,0,0,1,2400000
"22234","7822100","1","1","1",2,0,0,1,17648772
"22235","7822101","1","1","1",2,0,0,1,2100000
"22236","7822102","1","1","1",2,0,0,1,575000
"22237","7822104","1","1","1",2,0,1,1,1700000
"22238","7822105","1","1","1",2,0,0,1,3600000
"22239","7822106","1","1","1",1,0,1,1,1897500
"22240","7822107","1","1","1",1,0,0,1,1050000
"22241","7822109","1","1","1",1,0,0,1,1796666.6667
"22242","7822110","1","1","1",2,0,0,1,6e+05
"22243","7822112","1","1","1",1,0,0,1,691666.66667
"22244","7822113","1","1","1",2,0,0,0,2025000
"22245","7822114","1","1","1",1,0,0,1,2041666.6667
"22246","7822115","1","1","1",2,0,0,0,990000
"22247","7822117","1","1","1",1,0,0,1,1600000
"22248","7822119","1","1","1",1,0,0,1,920000
"22249","7822120","1","1","1",3,0,1,1,5033333.3333
"22250","7822123","1","1","1",2,0,0,1,2500000
"22251","7822124","1","1","1",1,0,0,0,180000
"22252","7822125","1","1","1",1,0,0,1,450000
"22253","7822126","1","1","1",2,0,0,0,1e+06
"22254","7822127","1","1","1",1,0,0,0,228333.33333
"22255","7822129","1","1","1",2,0,0,1,702500
"22256","7822130","1","1","1",1,0,0,0,1133333.3333
"22257","7822132","1","1","1",2,0,0,1,891666.66667
"22258","7822133","1","1","1",1,1,0,0,150000
"22259","7822134","1","1","1",2,1,0,0,1204166.6667
"22260","7822135","1","1","1",1,0,0,1,894166.66667
"22261","7822136","1","1","1",1,0,0,1,323333.33333
"22262","7822137","1","1","1",2,0,0,0,1600000
"22263","7822140","1","1","1",1,0,0,1,921666.66667
"22264","7822144","1","1","1",2,0,0,1,2250000
"22265","7822145","1","1","1",1,0,0,1,1671666.6667
"22266","7822147","1","1","1",1,0,0,1,440000
"22267","7822148","1","1","1",1,0,0,1,1703333.3333
"22268","7822149","1","1","1",1,0,0,1,2950000
"22269","7822150","1","1","1",1,0,0,1,350000
"22270","7822151","1","1","1",2,0,0,1,1250000
"22271","7822152","1","1","1",1,0,0,1,360000
"22272","7822153","1","1","1",1,0,0,1,757500
"22273","7822154","1","1","1",1,0,0,1,1230000
"22274","7822155","1","1","1",3,0,1,1,6900000
"22275","7822156","1","1","1",1,0,0,1,650000
"22276","7822158","1","1","1",2,0,0,1,1423333.3333
"22277","7822160","1","1","1",1,0,0,1,480000
"22278","7822161","1","1","1",2,0,0,1,1796666.6667
"22279","7822162","1","1","1",3,0,0,1,2427038.6667
"22280","7822163","1","1","1",2,1,0,0,1233333.3333
"22281","7822164","1","1","1",1,0,0,1,1195000
"22282","7822165","1","1","1",3,1,0,0,5416666.6667
"22283","7822167","1","1","1",2,0,0,1,1195833.3333
"22284","7822168","1","1","1",2,0,0,1,3050000
"22285","7822170","1","1","1",1,0,0,1,1523333.3333
"22286","7822171","1","1","1",3,0,0,0,2315000
"22287","7822172","1","1","1",2,1,0,0,1200000
"22288","7822175","1","1","1",1,0,0,1,780000
"22289","7822177","1","1","1",2,0,0,1,1500000
"22290","7822178","1","1","1",3,1,1,1,3100000
"22291","7822179","1","1","1",1,0,0,1,1870000
"22292","7822180","1","1","1",3,0,0,1,8e+05
"22293","7822181","1","1","1",1,0,0,1,1180000
"22294","7822182","1","1","1",1,0,0,1,3400000
"22295","7822184","1","1","1",2,0,0,1,3500000
"22296","7822185","1","1","1",2,0,0,1,4200000
"22297","7822187","1","1","1",2,0,0,1,2170000
"22298","7822188","1","1","1",2,1,1,1,8200000
"22299","7822189","1","1","1",2,0,0,1,9e+05
"22300","7822190","1","1","1",1,0,0,0,7e+05
"22301","7822191","1","1","1",1,0,0,1,750000
"22302","7822193","1","1","1",1,0,0,1,1e+06
"22303","7822196","1","1","1",1,0,0,1,1e+06
"22304","7822198","1","1","1",1,0,0,1,940000
"22305","7822200","1","1","1",1,1,0,1,1.6e+07
"22306","7822202","1","1","1",2,0,0,0,6870833.3333
"22307","7822203","1","1","1",1,0,0,1,2341666.6667
"22308","7822205","1","1","1",2,0,0,1,2053333.3333
"22309","7822207","1","1","1",1,0,0,1,1245000
"22310","7822208","1","1","1",1,0,0,1,1850000
"22311","7822209","1","1","1",1,0,0,1,1056000
"22312","7822210","1","1","1",1,0,1,1,3300000
"22313","7822212","1","1","1",2,0,1,1,2400000
"22314","7822213","1","1","1",1,0,0,1,1500000
"22315","7822214","1","1","1",2,0,1,1,1300000
"22316","7822215","1","1","1",1,0,0,1,1921666.6667
"22317","7822216","1","1","1",1,0,0,1,1165000
"22318","7822217","1","1","1",1,0,0,1,1530000
"22319","7822218","1","1","1",2,0,1,1,5100666.6667
"22320","7822220","1","1","1",1,0,0,1,7e+05
"22321","7822222","1","1","1",2,0,1,0,2353333.3333
"22322","7822223","1","1","1",1,0,0,1,1700000
"22323","7822224","1","1","1",1,0,0,1,1480000
"22324","7822225","1","1","1",2,0,1,1,2616000
"22325","7822226","1","1","1",1,0,0,1,1500000
"22326","7822227","1","1","1",2,0,0,1,1080000
"22327","7822230","1","1","1",1,0,0,1,1400000
"22328","7822232","1","1","1",1,0,0,1,733333.33333
"22329","7822233","1","1","1",2,1,0,1,2920000
"22330","7822235","1","1","1",2,0,0,0,960000
"22331","7822236","1","1","1",1,0,0,1,1243333.3333
"22332","7822237","1","1","1",2,0,0,1,166666.66667
"22333","7822238","1","1","1",1,0,0,1,1690000
"22334","7822239","1","1","1",2,1,1,1,3300000
"22335","7822240","1","1","1",1,0,0,1,1495000
"22336","7822242","1","1","1",1,0,0,1,1990000
"22337","7822243","1","1","1",2,0,0,0,1708333.3333
"22338","7822245","1","1","1",2,0,0,1,2696666.6667
"22339","7822247","1","1","1",1,0,0,0,1280000
"22340","7822249","1","1","1",2,1,0,1,1398000
"22341","7822251","1","1","1",1,0,0,1,540833.33333
"22342","7822252","1","1","1",2,0,0,1,2337500
"22343","7822253","1","1","1",2,0,0,1,1783333.3333
"22344","7822254","1","1","1",1,0,0,1,5e+05
"22345","7822255","1","1","1",2,0,0,1,1292500
"22346","7822256","1","1","1",2,0,0,1,3700000
"22347","7822257","1","1","1",2,0,0,1,2350000
"22348","7822258","1","1","1",1,0,0,1,550000
"22349","7822259","1","1","1",1,0,0,1,1385000
"22350","7822260","1","1","1",1,0,0,1,3640916.6667
"22351","7822261","1","1","1",2,1,0,1,3572666.6667
"22352","7822263","1","1","1",2,0,0,1,2301666.6667
"22353","7822264","1","1","1",1,0,0,1,393333.33333
"22354","7822265","1","1","1",1,0,0,1,1700000
"22355","7822267","1","1","1",2,0,1,1,2629166.6667
"22356","7822268","1","1","1",1,0,0,1,2110000
"22357","7822269","1","1","1",1,0,0,1,1388333.3333
"22358","7822270","1","1","1",2,0,0,1,2500000
"22359","7822271","1","1","1",2,0,0,1,1e+06
"22360","7822272","1","1","1",1,0,0,1,1280000
"22361","7822273","1","1","1",2,0,0,1,2650000
"22362","7822274","1","1","1",2,0,0,0,2200000
"22363","7822275","1","1","1",1,0,0,1,2096666.6667
"22364","7822276","1","1","1",1,0,0,1,1650000
"22365","7822277","1","1","1",2,0,0,1,1100000
"22366","7822278","1","1","1",3,0,0,1,3450000
"22367","7822279","1","1","1",2,0,0,1,2782500
"22368","7822280","1","1","1",1,0,0,0,530000
"22369","7822281","1","1","1",2,0,0,1,240000
"22370","7822282","1","1","1",2,1,0,0,3583333.3333
"22371","7822284","1","1","1",2,0,0,1,2266666.6667
"22372","7822285","1","1","1",2,0,0,1,3438333.3333
"22373","7822286","1","1","1",1,0,0,1,2650000
"22374","7822287","1","1","1",1,0,0,1,1771666.6667
"22375","7822288","1","1","1",2,0,0,1,2825000
"22376","7822289","1","1","1",3,1,1,1,3575000
"22377","7822291","1","1","1",2,0,0,1,2405916.6667
"22378","7822292","1","1","1",2,0,0,1,750000
"22379","7822293","1","1","1",1,0,0,1,8e+05
"22380","7822295","1","1","1",1,1,0,1,205000
"22381","7822296","1","1","1",2,0,0,1,1225000
"22382","7822299","1","1","1",2,0,0,1,443333.33333
"22383","7822300","1","1","1",2,0,0,1,2800000
"22384","7822301","1","1","1",1,0,0,1,1.2e+07
"22385","7822302","1","1","1",2,0,0,1,1865000
"22386","7822304","1","1","1",1,0,0,0,10392833.333
"22387","7822305","1","1","1",1,0,0,1,4033333.3333
"22388","7822307","1","1","1",2,0,1,1,3500000
"22389","7822308","1","1","1",1,0,0,1,605000
"22390","7822309","1","1","1",2,1,1,0,19518333.333
"22391","7822310","1","1","1",1,0,0,1,10500000
"22392","7822311","1","1","1",1,0,1,1,1300000
"22393","7822313","1","1","1",2,0,0,1,366666.66667
"22394","7822314","1","1","1",1,0,0,1,3683333.3333
"22395","7822315","1","1","1",2,0,0,1,2e+06
"22396","7822316","1","1","1",2,0,0,1,2380000
"22397","7822317","1","1","1",2,0,0,0,1466666.6667
"22398","7822318","1","1","1",1,0,0,0,166666.66667
"22399","7822319","1","1","1",1,0,0,1,1500000
"22400","7822321","1","1","1",1,0,0,1,1650000
"22401","7822322","1","1","1",2,0,0,1,580000
"22402","7822323","1","1","1",1,0,0,1,2e+06
"22403","7822324","1","1","1",2,0,0,1,566666.66667
"22404","7822325","1","1","1",1,0,0,1,980000
"22405","7822326","1","1","1",2,0,0,0,1800000
"22406","7822327","1","1","1",1,0,0,1,1100000
"22407","7822328","1","1","1",2,0,0,1,2070000
"22408","7822329","1","1","1",2,0,0,0,1437000
"22409","7822330","1","1","1",2,0,1,1,3200000
"22410","7822331","1","1","1",2,0,0,1,1400000
"22411","7822332","1","1","1",2,0,0,0,3100666.6667
"22412","7822334","1","1","1",3,1,1,1,20375000
"22413","7822335","1","1","1",3,0,1,1,20975000
"22414","7822336","1","1","1",2,0,0,1,4133333.3333
"22415","7822337","1","1","1",2,0,0,0,1610000
"22416","7822338","1","1","1",2,0,0,1,505300
"22417","7822339","1","1","1",2,0,0,0,1300000
"22418","7822340","1","1","1",2,0,0,1,2550000
"22419","7822341","1","1","1",2,0,0,0,1123200
"22420","7822342","1","1","1",2,0,0,1,3610000
"22421","7822343","1","1","1",2,0,1,1,7750000
"22422","7822344","1","1","1",3,0,1,1,5100000
"22423","7822346","1","1","1",1,0,0,0,1490000
"22424","7822347","1","1","1",1,0,0,1,1590000
"22425","7822348","1","1","1",2,0,1,1,9800000
"22426","7822349","1","1","1",1,0,0,1,2541338.6667
"22427","7822350","1","1","1",3,0,1,1,22505000
"22428","7822351","1","1","1",2,0,0,1,1079166.6667
"22429","7822353","1","1","1",2,0,0,1,2660000
"22430","7822354","1","1","1",2,0,0,1,1610000
"22431","7822355","1","1","1",2,0,0,1,1750000
"22432","7822358","1","1","1",2,0,0,1,810000
"22433","7822359","1","1","1",2,0,0,1,2200000
"22434","7822360","1","1","1",2,0,0,1,4250000
"22435","7822362","1","1","1",1,0,0,1,853333.33333
"22436","7822363","1","1","1",2,0,0,1,2e+05
"22437","7822366","1","1","1",2,0,0,1,966666.66667
"22438","7822367","1","1","1",1,0,0,0,9e+05
"22439","7822368","1","1","1",2,0,0,1,587666.66667
"22440","7822370","1","1","1",2,0,0,0,1850333.3333
"22441","7822371","1","1","1",2,0,0,1,1298333.3333
"22442","7822372","1","1","1",2,0,0,1,5e+05
"22443","7822373","1","1","1",1,0,0,1,250000
"22444","7822374","1","1","1",2,0,0,1,1500000
"22445","7822376","1","1","1",2,0,1,1,6516666.6667
"22446","7822377","1","1","1",2,0,0,1,2050000
"22447","7822378","1","1","1",3,0,0,1,6145833.3333
"22448","7822379","1","1","1",3,0,0,0,7775000
"22449","7822380","1","1","1",2,0,0,1,882500
"22450","7822381","1","1","1",2,0,0,1,1151000
"22451","7822382","1","1","1",2,0,0,1,3167666.6667
"22452","7822384","1","1","1",2,0,0,1,3400000
"22453","7822386","1","1","1",2,0,1,1,1e+06
"22454","7822387","1","1","1",2,0,0,1,1937666.6667
"22455","7822389","1","1","1",2,1,0,1,1485000
"22456","7822390","1","1","1",3,0,0,1,3093200
"22457","7822391","1","1","1",2,0,1,1,8935000
"22458","7822392","1","1","1",1,0,0,1,2200000
"22459","7822393","1","1","1",1,0,0,1,820000
"22460","7822394","1","1","1",2,0,1,0,4916666.6667
"22461","7822395","1","1","1",2,0,1,1,6391666.6667
"22462","7822397","1","1","1",2,0,0,1,275000
"22463","7822398","1","1","1",2,0,0,1,3100000
"22464","7822399","1","1","1",3,1,0,1,4275000
"22465","7822400","1","1","1",2,0,0,1,14530000
"22466","7822402","1","1","1",2,0,0,0,1361666.6667
"22467","7822403","1","1","1",2,0,0,1,290000
"22468","7822404","1","1","1",2,0,0,1,125000
"22469","7822405","1","1","1",1,0,0,1,321666.66667
"22470","7822407","1","1","1",2,0,0,1,552500
"22471","7822408","1","1","1",2,0,0,0,1578333.3333
"22472","7822409","1","1","1",2,0,0,1,810000
"22473","7822410","1","1","1",2,0,0,1,2290000
"22474","7822411","1","1","1",1,0,0,1,317500
"22475","7822413","1","1","1",1,0,0,1,1905000
"22476","7822414","1","1","1",1,0,0,1,175000
"22477","7822415","1","1","1",1,0,0,1,850000
"22478","7822416","1","1","1",2,0,0,1,3250000
"22479","7822417","1","1","1",1,0,0,1,1250000
"22480","7822418","1","1","1",2,0,0,1,1601833.3333
"22481","7822419","1","1","1",2,0,0,1,340833.33333
"22482","7822423","1","1","1",1,0,0,1,665000
"22483","7822425","1","1","1",1,0,0,1,8e+05
"22484","7822427","1","1","1",1,0,0,1,2795000
"22485","7822428","1","1","1",1,0,0,1,665000
"22486","7822429","1","1","1",1,0,0,1,1035833.3333
"22487","7822430","1","1","1",2,0,0,1,2e+06
"22488","7822431","1","1","1",2,0,0,1,2650000
"22489","7822432","1","1","1",2,0,0,1,750000
"22490","7822433","1","1","1",1,0,0,1,866666.66667
"22491","7822434","1","1","1",1,0,0,1,6e+05
"22492","7822435","1","1","1",1,0,0,1,1150000
"22493","7822436","1","1","1",2,0,0,1,1950000
"22494","7822437","1","1","1",1,0,0,1,650000
"22495","7822439","1","1","1",2,0,0,1,2591500
"22496","7822441","1","1","1",2,0,0,1,780000
"22497","7822442","1","1","1",2,0,0,1,5e+05
"22498","7822443","1","1","1",2,0,0,1,2450000
"22499","7822445","1","1","1",2,0,1,1,3550000
"22500","7822445","2","1","2",2,0,1,1,4175000
"22501","7822446","1","1","1",2,1,0,0,1540000
"22502","7822447","1","1","1",1,0,0,1,1280000
"22503","7822448","1","1","1",3,0,0,1,2553333.3333
"22504","7822449","1","1","1",1,0,0,0,1655000
"22505","7822450","1","1","1",2,1,0,1,3037500
"22506","7822451","1","1","1",1,0,0,1,1495000
"22507","7822452","1","1","1",2,0,0,0,3335000
"22508","7822453","1","1","1",1,0,0,0,87500
"22509","7822454","1","1","1",1,0,0,1,793333.33333
"22510","7822455","1","1","1",1,0,1,1,1050000
"22511","7822456","1","1","1",1,0,0,1,265833.33333
"22512","7822457","1","1","1",1,0,0,1,2e+06
"22513","7822458","1","1","1",1,0,0,1,1445000
"22514","7822459","1","1","1",1,0,0,1,867500
"22515","7822460","1","1","1",1,0,0,0,60000
"22516","7822461","1","1","1",1,0,0,1,950000
"22517","7822462","1","1","1",1,0,0,1,1700000
"22518","7822463","1","1","1",1,0,0,1,1400000
"22519","7822464","1","1","1",1,0,0,1,912500
"22520","7822465","1","1","1",1,0,0,1,650000
"22521","7822467","1","1","1",2,1,1,1,5141666.6667
"22522","7822468","1","1","1",1,0,0,1,1100000
"22523","7822470","1","1","1",1,0,0,1,250000
"22524","7822473","1","1","1",1,0,0,1,1220000
"22525","7822474","1","1","1",1,0,0,1,1132500
"22526","7822475","1","1","1",2,0,0,1,350000
"22527","7822476","1","1","1",1,0,0,1,550000
"22528","7822477","1","1","1",1,0,0,1,1050000
"22529","7822478","1","1","1",2,0,0,1,490000
"22530","7822479","1","1","1",2,0,0,1,4e+05
"22531","7822482","1","1","1",1,0,0,1,2224500
"22532","7822485","1","1","1",2,0,0,1,796666.66667
"22533","7822486","1","1","1",2,0,0,1,308333.33333
"22534","7822487","1","1","1",1,0,0,1,1250000
"22535","7822488","1","1","1",2,0,0,1,350000
"22536","7822489","1","1","1",1,0,0,1,466666.66667
"22537","7822490","1","1","1",1,0,0,1,916666.66667
"22538","7822492","1","1","1",2,0,0,1,4e+05
"22539","7822493","1","1","1",1,0,1,1,1671166.6667
"22540","7822494","1","1","1",2,0,1,1,3627000
"22541","7822496","1","1","1",1,0,0,1,1e+05
"22542","7822498","1","1","1",1,0,0,1,5e+05
"22543","7822500","1","1","1",2,0,0,1,560000
"22544","7822503","1","1","1",2,0,0,1,1050000
"22545","7822504","1","1","1",2,0,0,1,1100000
"22546","7822505","1","1","1",2,0,0,1,1066666.6667
"22547","7822506","1","1","1",2,0,0,1,2875000
"22548","7822508","1","1","1",2,1,0,1,1388333.3333
"22549","7822509","1","1","1",1,0,0,1,119166.66667
"22550","7822511","1","1","1",2,0,0,1,1857500
"22551","7822512","1","1","1",2,0,0,1,7e+05
"22552","7822513","1","1","1",2,0,0,1,9e+05
"22553","7822514","1","1","1",2,0,0,1,1550000
"22554","7822515","1","1","1",2,0,0,1,8e+05
"22555","7822516","1","1","1",2,0,0,1,8e+05
"22556","7822517","1","1","1",2,1,0,0,1795833.3333
"22557","7822519","1","1","1",1,0,0,1,866666.66667
"22558","7822520","1","1","1",2,0,0,1,9e+05
"22559","7822521","1","1","1",2,0,0,1,850000
"22560","7822522","1","1","1",2,0,0,1,875000
"22561","7822523","1","1","1",2,0,0,1,1016666.6667
"22562","7822525","1","1","1",2,0,0,1,501916.66667
"22563","7822526","1","1","1",2,0,0,0,1497866.6667
"22564","7822527","1","1","1",2,1,0,0,3400000
"22565","7822530","1","1","1",2,0,0,1,9e+05
"22566","7822531","1","1","1",2,0,0,0,1483333.3333
